gid,pk,pk_vaw,pk_sgi,name_full,name_short
2457,804ebe30-4ec8-11e8-9e2e-985fd331b2ee,NULL,B36-43,Rotstock,
2458,80493fee-4ec8-11e8-a7cc-985fd331b2ee,NULL,B36-46,Aletschhorn,
2459,8064b730-4ec8-11e8-829c-985fd331b2ee,NULL,B36-47,Olmenhorn,
2460,806fb3b0-4ec8-11e8-996a-985fd331b2ee,NULL,B36-52,Wyssnollen,
2461,823f1c80-4ec8-11e8-a85c-985fd331b2ee,NULL,B36-57,Geisshorn,
2462,80750ae1-4ec8-11e8-8522-985fd331b2ee,NULL,B40-01,Senfspitze S,
2463,7f60b4b0-4ec8-11e8-8af5-985fd331b2ee,29,B74-08,Glacier de Cheilon,cheillon
2464,8078db70-4ec8-11e8-b5a0-985fd331b2ee,NULL,B40-03,Senfspitze E,
2465,7f5ac140-4ec8-11e8-b0cb-985fd331b2ee,30,B74-11,Glacier de l'En Darrey,endarrey
2466,80786640-4ec8-11e8-9bb8-985fd331b2ee,NULL,B40-04,Klein Wannenhorn S,
2467,807c0fc0-4ec8-11e8-b9ac-985fd331b2ee,NULL,B40-05,Klein Wannenhorn SE,
2468,80818e00-4ec8-11e8-835a-985fd331b2ee,NULL,B40-09,Finsteraarhorn,
2469,8075f540-4ec8-11e8-8c2c-985fd331b2ee,NULL,B40-11,Senfspitze SE,
2470,80822a40-4ec8-11e8-bca8-985fd331b2ee,NULL,B40-13,Triftgletscher N (Fieschertal),
2471,80892f21-4ec8-11e8-90c4-985fd331b2ee,NULL,B40-15,Gemschlicke,
2472,809bf3cf-4ec8-11e8-89ca-985fd331b2ee,NULL,B40-20,Oberaarhorn,
2473,7f3c63d1-4ec8-11e8-a58b-985fd331b2ee,210,B75-09,Glacier du Mont Fort,fort
2474,7f469d00-4ec8-11e8-91d0-985fd331b2ee,31,B75-06,Grand Désert,granddesert
2475,7f299f1e-4ec8-11e8-bf78-985fd331b2ee,219,B84-20,Glacier de Pro,pro
2476,7f38ba4f-4ec8-11e8-b47f-985fd331b2ee,32,B75-12,Glacier de Tortin,montfort
2477,8239ec61-4ec8-11e8-ada5-985fd331b2ee,218,B84-22,Plateau des Maisons Blanches,maisonsblances
2478,809f281e-4ec8-11e8-b0f2-985fd331b2ee,NULL,B41-04,Vorderes Galmihorn,
2479,8034cd91-4ec8-11e8-b1f7-985fd331b2ee,NULL,B36-10,Oberer Torberg,
2480,8098715e-4ec8-11e8-b725-985fd331b2ee,NULL,B41-08,Wasenhorn SE,
2481,809c900f-4ec8-11e8-b3ea-985fd331b2ee,NULL,B41-09,Oberlicke,
2482,7f5bd2ae-4ec8-11e8-b55b-985fd331b2ee,37,B82-14,Glacier du Giétro,gietro
2483,80d5a170-4ec8-11e8-be26-985fd331b2ee,NULL,B43-01,Gärstengrat,
2484,7f601870-4ec8-11e8-9a20-985fd331b2ee,36,B82-19,Glacier du Brenay,breney
2485,80ecd2f0-4ec8-11e8-abb2-985fd331b2ee,NULL,B43-05,Galengrat N,
2486,80ead71e-4ec8-11e8-bd29-985fd331b2ee,NULL,B43-07,Galengletscher,
2487,80e754b0-4ec8-11e8-9575-985fd331b2ee,NULL,B43-09,Sidelenhorn,
2488,7f698e51-4ec8-11e8-877b-985fd331b2ee,34,B82-27,Glacier d'Otemma,otemma
2489,7f5e91cf-4ec8-11e8-a2f5-985fd331b2ee,212,B82-30,Glacier d'Epicoune,epicoune
2490,80fdc2e1-4ec8-11e8-9303-985fd331b2ee,NULL,B44-10,Stotzig Muttenhorn,
2491,7f589e61-4ec8-11e8-9be9-985fd331b2ee,213,B82-33,Glacier de Crête Sèche,creteseche
2492,7f519980-4ec8-11e8-808e-985fd331b2ee,214,B82-34,Glacier de Fenêtre,fenetre
2493,80fe380f-4ec8-11e8-9639-985fd331b2ee,NULL,B44-11,Saasgletscher,
2494,7f3b2b4f-4ec8-11e8-9f82-985fd331b2ee,35,B82-36,Glacier du Mont Durand,montdurand
2495,80fa1961-4ec8-11e8-bc18-985fd331b2ee,NULL,B44-12,Saashörner,
2496,810d7a4f-4ec8-11e8-8295-985fd331b2ee,NULL,B44-16,Gerengletscher N,
2497,80fa8e91-4ec8-11e8-bbd5-985fd331b2ee,NULL,B44-22,Oberer Chüebodengletscher,
2498,7f41bb00-4ec8-11e8-9f2a-985fd331b2ee,215,B82-41,Glacier de la Tsessette,tsesette
2499,7f3dc35e-4ec8-11e8-a401-985fd331b2ee,217,B82-44,Glacier du Tournelon Blanc,tournelonblanc
2500,7f3e5fa1-4ec8-11e8-904b-985fd331b2ee,216,B82-45,Glacier de Bocheresse,bocheresse
2501,80eecec0-4ec8-11e8-bd44-985fd331b2ee,NULL,B44-24,Sidelengletscher S (VS),
2502,80e001b0-4ec8-11e8-aecb-985fd331b2ee,NULL,B44-28,Blasgletscher SE,
2503,80df174f-4ec8-11e8-a428-985fd331b2ee,NULL,B45-02,Chilchweng,
2504,80de05e1-4ec8-11e8-b474-985fd331b2ee,NULL,B45-03,Nufenenstock W,
2505,80c7e5d1-4ec8-11e8-9252-985fd331b2ee,NULL,B45-07,Merzebachgletscher W,
2506,7f35fb30-4ec8-11e8-bc7b-985fd331b2ee,38,B83-03,Glacier de Corbassière,corbassiere
2507,80c8f740-4ec8-11e8-bcdf-985fd331b2ee,NULL,B45-08,Sulzgletscher W,
2508,8236df21-4ec8-11e8-b436-985fd331b2ee,NULL,B45-10,Rappehorn,
2509,80e11321-4ec8-11e8-abf5-985fd331b2ee,NULL,B45-11,Nufenenstock N,
2510,7f2e5a11-4ec8-11e8-8e35-985fd331b2ee,373,B83-09,Glacier du Petit Combin,petitcombin
2511,80d29430-4ec8-11e8-b8db-985fd331b2ee,NULL,B45-15,Fühlhorn ,
2512,80cb6840-4ec8-11e8-b881-985fd331b2ee,NULL,B45-20,Merzebachgletscher E,
2513,8228d561-4ec8-11e8-b41e-985fd331b2ee,NULL,B45-33,Blinnjoch,
2514,80c3ee30-4ec8-11e8-ac81-985fd331b2ee,NULL,B45-25,Blinnengletscher E,
2515,80ba9f5e-4ec8-11e8-b8bf-985fd331b2ee,NULL,B45-32,Herchumme,
2516,82375451-4ec8-11e8-aded-985fd331b2ee,NULL,B45-34,Rappegletscher E,
2517,7f2c854f-4ec8-11e8-8cbf-985fd331b2ee,41,B84-04,Glacier de Boveire,boveyre
2518,80b9b500-4ec8-11e8-b8e5-985fd331b2ee,NULL,B46-10,Schingletscher,
2519,80ae9170-4ec8-11e8-b34a-985fd331b2ee,NULL,B46-11,Fleschhorn,
2520,7f344d80-4ec8-11e8-83bf-985fd331b2ee,157,B84-11,Glacier du Sonadon,sonadon
2521,80ace3c0-4ec8-11e8-adb3-985fd331b2ee,NULL,B46-13,Wannigletscher,
2522,7f2bc200-4ec8-11e8-b266-985fd331b2ee,39,B84-15,Glacier de Valsorey,valsorey
2523,7f2afeb0-4ec8-11e8-acf4-985fd331b2ee,40,B84-17,Glacier du Tseudet,tseudet
2524,8225c821-4ec8-11e8-854b-985fd331b2ee,NULL,B46-14,Punta Dèvero ,
2525,80a51b8f-4ec8-11e8-b157-985fd331b2ee,NULL,B46-16,Helsenhorn,
2526,80a20e4f-4ec8-11e8-9db3-985fd331b2ee,NULL,B46-17,Helsegletscher,
2527,8089cb61-4ec8-11e8-aeab-985fd331b2ee,NULL,B46-20,Hillegletscher S,
2528,7f166540-4ec8-11e8-8917-985fd331b2ee,220,B85-04,Glacier du Dolent,dolent
2529,8087816e-4ec8-11e8-a399-985fd331b2ee,NULL,B46-22,Mättitalgletscher W,
2530,7f1505b0-4ec8-11e8-b2f8-985fd331b2ee,129,B85-07,Glacier de l'A Neuve,aneuve
2531,7f1a0ec0-4ec8-11e8-8c6b-985fd331b2ee,221,B85-13,Glacier des Planereuses,planreuses
2532,7f05ea80-4ec8-11e8-a299-985fd331b2ee,223,B93-03,Glacier Noir,noir
2533,7f083470-4ec8-11e8-aa42-985fd331b2ee,224,B93-06,Plan Névé,planneve
2534,7f13a61e-4ec8-11e8-abe9-985fd331b2ee,42,B85-16,Glacier de Saleinaz,saleina
2535,8060bf8f-4ec8-11e8-8471-985fd331b2ee,376,C00-08,Zwischbergengletscher,zwischbergen
2536,80b3254f-4ec8-11e8-aa65-985fd331b2ee,NULL,B46-36,Rothorn,
2537,7f1071cf-4ec8-11e8-acf5-985fd331b2ee,108,B85-23,Glacier d'Orny,orny
2538,80af7bcf-4ec8-11e8-9fff-985fd331b2ee,NULL,B46-37,Schwarzhorn  (Binn),
2539,80a28380-4ec8-11e8-abbf-985fd331b2ee,NULL,B46-42,Vordere Helse,
2540,8090f74f-4ec8-11e8-b16b-985fd331b2ee,NULL,B46-44,Ritterpass,
2541,808e5f40-4ec8-11e8-bd9e-985fd331b2ee,NULL,B46-45,Chummibort,
2542,7f0eeb30-4ec8-11e8-aab0-985fd331b2ee,43,B90-02,Glacier du Trient,trient
2543,808a679e-4ec8-11e8-9eed-985fd331b2ee,NULL,B46-46,Hillegletscher N,
2544,82433b2e-4ec8-11e8-b5b6-985fd331b2ee,159,B90-06,Glacier des Petoudes,petoudes
2545,807028e1-4ec8-11e8-9a7d-985fd331b2ee,NULL,B47-03,Tunnelspitz,
2546,806ec94f-4ec8-11e8-84f1-985fd331b2ee,NULL,B47-09,Punta Terrarossa,
2547,8045bd80-4ec8-11e8-b8bf-985fd331b2ee,NULL,B51-02,Mattwaldgletscher W,
2548,8053ee51-4ec8-11e8-a34d-985fd331b2ee,NULL,B51-09,Fletschhorngletscher,
2549,8235f4c0-4ec8-11e8-b502-985fd331b2ee,NULL,B52-01,Triftgrat SE,
2550,805574f0-4ec8-11e8-9cd5-985fd331b2ee,NULL,B52-02,Rottalgletscher (VS),
2551,805cef00-4ec8-11e8-8f18-985fd331b2ee,NULL,B52-04,Rotblattgletscher N,
2552,804ff6b0-4ec8-11e8-849b-985fd331b2ee,NULL,B52-12,Nollengletscher E (VS),
2553,804ac68f-4ec8-11e8-a088-985fd331b2ee,NULL,B52-13,Nollengletscher W (VS),
2554,802193b0-4ec8-11e8-bedd-985fd331b2ee,NULL,B52-25,Fluchthorn E,
2555,801cffcf-4ec8-11e8-ba6b-985fd331b2ee,NULL,B52-26,Fluchthorn W,
2556,8027871e-4ec8-11e8-a015-985fd331b2ee,NULL,B52-28,Üssere Turu,
2557,801f22ae-4ec8-11e8-a581-985fd331b2ee,NULL,B52-31,Hohlaubgrat,
2558,82294a91-4ec8-11e8-98ed-985fd331b2ee,NULL,B52-36,Weissmies S,
2559,801bee5e-4ec8-11e8-b6a2-985fd331b2ee,NULL,B52-64,Schwarzberggletscher W,
2560,80170c5e-4ec8-11e8-ad20-985fd331b2ee,NULL,B52-65,Strahlhorn,
2561,7fff1791-4ec8-11e8-ba61-985fd331b2ee,NULL,B53-05,Domjoch E,
2562,80127880-4ec8-11e8-8d56-985fd331b2ee,NULL,B53-23,Chäste,
2563,800fe070-4ec8-11e8-ba8e-985fd331b2ee,NULL,B53-25,Balfringletscher SE,
2564,823a618f-4ec8-11e8-97c0-985fd331b2ee,NULL,B53-26,Ulrichshorn,
2565,823d20b0-4ec8-11e8-8e1e-985fd331b2ee,NULL,B53-27,Gross Bigerhorn SE,
2566,7ffd1bc0-4ec8-11e8-8b4e-985fd331b2ee,NULL,B54-01,Klein Bigerhorn,
2567,823d95de-4ec8-11e8-8eeb-985fd331b2ee,NULL,B54-05,Gross Bigerhorn SW,
2568,7ff02370-4ec8-11e8-844a-985fd331b2ee,NULL,B55-09,Kingletscher S,
2569,7ff99951-4ec8-11e8-a29e-985fd331b2ee,NULL,B55-13,Weingartengletscher SE,
2570,8006dfc0-4ec8-11e8-8027-985fd331b2ee,NULL,B55-17,Feechopf,
2571,8003d280-4ec8-11e8-92fe-985fd331b2ee,NULL,B55-19,Längfluegletscher,
2572,7fe10840-4ec8-11e8-98b0-985fd331b2ee,NULL,B55-24,Oberrothorn N,
2573,7fdf81a1-4ec8-11e8-9ea6-985fd331b2ee,NULL,B55-25,Oberrothorn NW,
2574,7ffb9521-4ec8-11e8-b2ac-985fd331b2ee,NULL,B55-28,Domjoch W,
2575,805267b0-4ec8-11e8-b67c-985fd331b2ee,105,C02-04,Rossbodegletscher,rossboden
2576,7ff68c11-4ec8-11e8-ad1d-985fd331b2ee,NULL,B55-29,Täschhorn,
2577,7fff8cc0-4ec8-11e8-af69-985fd331b2ee,NULL,B55-34,Alphubel,
2578,8009029e-4ec8-11e8-93c2-985fd331b2ee,NULL,B55-36,Mellichgletscher S,
2579,800224d1-4ec8-11e8-b56d-985fd331b2ee,NULL,B55-37,Längfluegletscher N,
2580,822ea1c0-4ec8-11e8-ad20-985fd331b2ee,NULL,B55-38,Allalinhorn,
2581,81103970-4ec8-11e8-8d3b-985fd331b2ee,104,C14-10,Ghiacciaio del Basòdino,basodino
2582,822f16f0-4ec8-11e8-9102-985fd331b2ee,NULL,B55-39,Hobärghorn,
2583,8004bce1-4ec8-11e8-b3c8-985fd331b2ee,NULL,B56-01,Längfluegletscher S,
2584,7fe7e60f-4ec8-11e8-ad88-985fd331b2ee,NULL,B56-04,Triftjigletscher,
2585,7feb8f91-4ec8-11e8-a985-985fd331b2ee,NULL,B56-10,Monte Rosagletscher,
2586,81120e2e-4ec8-11e8-875b-985fd331b2ee,346,C35-05,Ghiacciaio di Pesciora,pesciora
2587,81789830-4ec8-11e8-b956-985fd331b2ee,353,C42-02,Vadrecc di Camadra,camadra
2588,819a29f0-4ec8-11e8-83d4-985fd331b2ee,350,C43-09,Vadrecc di Casletto,casletto
2589,81ac5261-4ec8-11e8-add0-985fd331b2ee,351,C51-02,Ghiacciaio de Stabi,stabi
2590,819d5e40-4ec8-11e8-ab3d-985fd331b2ee,103,C44-02,Vadrecc di Bresciana,bresciana
2591,81d6bdc0-4ec8-11e8-b1b1-985fd331b2ee,341,C83-15,Pass da Casnil,casnil
2592,81d0a340-4ec8-11e8-af22-985fd331b2ee,343,C85-06,Vadrec da la Bondasca,bondasca
2593,81cfb8de-4ec8-11e8-bdb1-985fd331b2ee,344,C85-08,Vadrec dal Cengal,cengal
2594,82060b1e-4ec8-11e8-8ee5-985fd331b2ee,316,E21-08,Diavolezza,diavolezza
2595,7f0dd9c0-4ec8-11e8-b7d6-985fd331b2ee,130,B90-04,Glacier des Grands,grands
2596,7fec79ee-4ec8-11e8-be8f-985fd331b2ee,NULL,B55-05,Hohgwächte,
2597,81ee8b80-4ec8-11e8-80d6-985fd331b2ee,378,E23-17,Vadret da l'Alp Ota,alpota
2598,81ed04e1-4ec8-11e8-a1f7-985fd331b2ee,377,E23-16,Vadret dal Murtèl,murtel
2599,81f1238f-4ec8-11e8-ba05-985fd331b2ee,315,E24-01,Vadret da Rosatsch,rosatsch
2600,81e4524f-4ec8-11e8-8607-985fd331b2ee,NULL,E26-02,Fedoz,
2601,7fa92f5e-4ec8-11e8-95a9-985fd331b2ee,NULL,B56-11,Furgggrat,
2602,81d8445e-4ec8-11e8-9ffa-985fd331b2ee,102,C83-12,Vadrec del Forno,forno
2603,81d473d1-4ec8-11e8-8890-985fd331b2ee,152,C84-09,Vadrec dal Cantun,cantun
2604,81d229de-4ec8-11e8-91db-985fd331b2ee,116,C84-16,Vadrec da l'Albigna,albigna
2605,800c0fde-4ec8-11e8-825e-985fd331b2ee,NULL,B56-13,Rimpfischsattel,
2606,7fd98e30-4ec8-11e8-a512-985fd331b2ee,NULL,B56-24,Kleiner Pollux,
2607,7fd23b30-4ec8-11e8-acb1-985fd331b2ee,NULL,B56-26,Breithorngletscher (Zermatt),
2608,7fbf7680-4ec8-11e8-b8ae-985fd331b2ee,NULL,B56-28,Unterer Theodulgletscher,
2609,8206804f-4ec8-11e8-8aeb-985fd331b2ee,100,C93-04,Vadret da Palü,palue
2610,7fa22a80-4ec8-11e8-aae4-985fd331b2ee,NULL,B57-02,Matterhorngletscher,
2611,7f935d70-4ec8-11e8-af1e-985fd331b2ee,NULL,B57-06,Wandflue,
2612,82098d8f-4ec8-11e8-936e-985fd331b2ee,99,C93-09,Vadret dal Cambrena,cambrena
2613,82196c0f-4ec8-11e8-b379-985fd331b2ee,101,C95-01,Vedreit da Camp,paradisino
2614,7f9950e1-4ec8-11e8-bb4a-985fd331b2ee,NULL,B57-08,Dent Blance SE,
2615,7fa16730-4ec8-11e8-bf14-985fd331b2ee,NULL,B57-11,Arbengletscher W,
2616,7fa4264f-4ec8-11e8-92b5-985fd331b2ee,NULL,B57-12,Arbengletscher E,
2617,7fdbd81e-4ec8-11e8-b5a6-985fd331b2ee,NULL,B56-23,Schwärze,
2618,7f9e8100-4ec8-11e8-ba85-985fd331b2ee,NULL,B57-20,Tiefmattengletscher,
2619,7facfff0-4ec8-11e8-8a06-985fd331b2ee,NULL,B57-25,Wellenkuppe E,
2620,7fb11e9e-4ec8-11e8-87f4-985fd331b2ee,NULL,B57-27,Zinalrothorn,
2621,7fc1995e-4ec8-11e8-9fb2-985fd331b2ee,NULL,B58-05,Schaligletscher N,
2622,7fb871a1-4ec8-11e8-84ee-985fd331b2ee,NULL,B57-19,Rothorngletscher,
2623,81fdcdc0-4ec8-11e8-a3b5-985fd331b2ee,94,E22-03,Vadret da Morteratsch,morteratsch
2624,7f9bc1e1-4ec8-11e8-be48-985fd331b2ee,NULL,B57-21,Pointe de Zinal,
2625,7fa5acee-4ec8-11e8-befd-985fd331b2ee,NULL,B57-23,Mittler Gabelhorn,
2626,7fa7cfd1-4ec8-11e8-9c6d-985fd331b2ee,NULL,B57-24,Glacier de l'Obergabelhorn,
2627,81f73e0f-4ec8-11e8-baf1-985fd331b2ee,367,E23-03,Vadret da Misaun,misaun
2628,81f430cf-4ec8-11e8-8fd6-985fd331b2ee,93,E23-06,Vadret da Tschierva,tschierva
2629,81f1bfcf-4ec8-11e8-84aa-985fd331b2ee,92,E23-11,Vadret da Roseg,roseg
2630,7fc5df21-4ec8-11e8-a7d6-985fd331b2ee,NULL,B58-06,Schaligletscher E,
2631,7fca24de-4ec8-11e8-b466-985fd331b2ee,NULL,B58-07,Schmalgletscher,
2632,81eda121-4ec8-11e8-bc38-985fd331b2ee,312,E23-18,Vadret dal Corvatsch,corvatsch
2633,7fcd592e-4ec8-11e8-b57d-985fd331b2ee,NULL,B58-10,Rossgletscher,
2634,7fce91b0-4ec8-11e8-9c60-985fd331b2ee,NULL,B58-11,Holzgletscher,
2635,7fc6f091-4ec8-11e8-a1b2-985fd331b2ee,NULL,B58-12,Abberggletscher,
2636,7fc43170-4ec8-11e8-93fc-985fd331b2ee,NULL,B58-13,Schölligletscher,
2637,7fc87730-4ec8-11e8-836a-985fd331b2ee,NULL,B58-19,Junggletscher,
2638,7faf9800-4ec8-11e8-b830-985fd331b2ee,NULL,B58-25,Epaule,
2639,81fe42f0-4ec8-11e8-a3f7-985fd331b2ee,320,E20-02,Vadret Muragl,muragl
2640,81e7fbd1-4ec8-11e8-a90e-985fd331b2ee,149,E25-06,Vadret da Fex,fex
2641,81d907b0-4ec8-11e8-872a-985fd331b2ee,321,E35-19,Vadret d'Err S,errs
2642,81f3bba1-4ec8-11e8-ac7a-985fd331b2ee,326,E41-04,Vadret d'Es-cha,escha
2643,820520c0-4ec8-11e8-926c-985fd331b2ee,327,E43-04,Piz Vadret,pizvadret
2644,820e4880-4ec8-11e8-88d2-985fd331b2ee,334,E44-04,Vadret da Sarsura,sarsura
2645,821881b0-4ec8-11e8-9890-985fd331b2ee,337,E51-03,Plan Rai,planrai
2646,81ea93e1-4ec8-11e8-8c49-985fd331b2ee,323,E35-02,Vadret dal Piz Ot,pizot
2647,81fd0a70-4ec8-11e8-a12f-985fd331b2ee,372,E42-08,Vadret Scaletta,scalettawest
2648,82003ec0-4ec8-11e8-8ecc-985fd331b2ee,328,E42-10,Vadret Vallorgia,vallorgia
2649,821e9c2e-4ec8-11e8-a77a-985fd331b2ee,339,E73-02,Vadret da Fenga S (Krone),fenga
2650,81e71170-4ec8-11e8-a1a7-985fd331b2ee,311,E26-01,Vadrec da Fedoz,fedoz
2651,81fb35b0-4ec8-11e8-86e4-985fd331b2ee,NULL,E22-06,Vadret Prievlus,prievlus
2652,804b3bc0-4ec8-11e8-b172-985fd331b2ee,NULL,C02-05,Mattwaldgletscher E,mattwald
2653,82230900-4ec8-11e8-a7f2-985fd331b2ee,335,E45-08,Vadret da Grialetsch W,grialetsch
2654,7feeeaee-4ec8-11e8-bf80-985fd331b2ee,NULL,B55-02,Dirrugletscher,dirru
2655,82172221-4ec8-11e8-aa3c-985fd331b2ee,96,E50-07,Vadret Tiatscha,tiatscha
2656,8210e08f-4ec8-11e8-8bf5-985fd331b2ee,NULL,E46-06,Vadret Valtorta,vadretvaltorta
2657,7fb69cde-4ec8-11e8-a9c4-985fd331b2ee,NULL,B58-26,Hohlichtgletscher N,
2658,7fb5b280-4ec8-11e8-81ce-985fd331b2ee,NULL,B58-27,Hohlichtpass,
2659,7fb627b0-4ec8-11e8-8b2b-985fd331b2ee,NULL,B58-28,Schalihorn,
2660,7fc3bc40-4ec8-11e8-878f-985fd331b2ee,NULL,B58-31,Pipjigletscher E,
2661,7fc4a69e-4ec8-11e8-ae01-985fd331b2ee,NULL,B60-03,Brändjigletscher,
2662,7fbfebb0-4ec8-11e8-9328-985fd331b2ee,NULL,B60-04,Holesteigletscher,
2663,7fc20e8f-4ec8-11e8-a97d-985fd331b2ee,NULL,B60-05,Pipjigletscher W,
2664,7fbda1c0-4ec8-11e8-92ec-985fd331b2ee,NULL,B60-08,Chanzilti,
2665,7fa3b11e-4ec8-11e8-af57-985fd331b2ee,NULL,B60-13,Les Diablons,
2666,7fc12430-4ec8-11e8-8fc2-985fd331b2ee,NULL,B60-17,Üssers Barrhorn W,
2667,822f8c1e-4ec8-11e8-adbd-985fd331b2ee,NULL,B60-23,Stierbärg,
2668,7fb404cf-4ec8-11e8-aa6e-985fd331b2ee,NULL,B62-08,Glacier du Weisshorn S,
2669,7fb7fc70-4ec8-11e8-9b83-985fd331b2ee,NULL,B62-09,Schalijoch,
2670,8230285e-4ec8-11e8-81fb-985fd331b2ee,NULL,B62-11,Weisshornjoch,
2671,82309d8f-4ec8-11e8-b23e-985fd331b2ee,NULL,B62-12,Grand Gendarme,
2672,7fae5f80-4ec8-11e8-9e0f-985fd331b2ee,NULL,B62-13,Tête de Milon,
2673,7fb193cf-4ec8-11e8-a717-985fd331b2ee,NULL,B62-16,Arpitettaz,
2674,7fb9f840-4ec8-11e8-bf43-985fd331b2ee,NULL,B62-17,Weisshorn,
2675,7fa0f200-4ec8-11e8-b045-985fd331b2ee,NULL,B63-01,Besso NW,
2676,7f9b4cb0-4ec8-11e8-93c4-985fd331b2ee,NULL,B63-07,Glacier du Grand Cornier N,
2677,7f97550f-4ec8-11e8-9e56-985fd331b2ee,NULL,B63-10,Pigne de la Lé,
2678,7fa33bf0-4ec8-11e8-bdbb-985fd331b2ee,NULL,B63-13,Blanc de Moming,
2679,7f98b4a1-4ec8-11e8-a984-985fd331b2ee,NULL,B63-15,Grand Cornier,
2680,7f99c611-4ec8-11e8-8551-985fd331b2ee,NULL,B63-17,Bouquetins S,
2681,7f97f14f-4ec8-11e8-8706-985fd331b2ee,NULL,B63-19,Bouquetins N,
2682,7f852ca1-4ec8-11e8-a5d4-985fd331b2ee,NULL,B64-06,Glacier de Moiry E,
2683,8227c3f0-4ec8-11e8-9b43-985fd331b2ee,NULL,B64-07,Pointes du Mourti,
2684,81b4dde1-4ec8-11e8-81ba-985fd331b2ee,NULL,C53-02,Ghiacciaio de Mucia SE,mucia
2685,81e0339e-4ec8-11e8-b2fe-985fd331b2ee,151,E35-23,Vadret Laviner,laviner
2686,81f31f61-4ec8-11e8-9ac9-985fd331b2ee,325,E41-03,Vadret Pischa,pischa
2687,8213036e-4ec8-11e8-ab39-985fd331b2ee,336,E50-02,Vadret Sagliains,sagliains
2688,7f6e4940-4ec8-11e8-8be1-985fd331b2ee,380,B73-13,Mont Collon,montcollon
2689,7f2643c0-4ec8-11e8-90b9-985fd331b2ee,48,B16-03,Glacier de Prapio,prapio
2690,805bdd8f-4ec8-11e8-b7ff-985fd331b2ee,NULL,B52-05,Port,
2691,7f84905e-4ec8-11e8-973a-985fd331b2ee,NULL,B72-03,Pointes de Mourti,
2692,7f81d140-4ec8-11e8-8c3c-985fd331b2ee,NULL,B72-04,Glacier des Rosses S (Evolène),
2693,7f92c130-4ec8-11e8-903e-985fd331b2ee,NULL,B72-06,Glacier de Moiry,
2694,7f8db821-4ec8-11e8-814a-985fd331b2ee,NULL,B72-07,Glacier de Bricola,
2695,7f913a91-4ec8-11e8-b572-985fd331b2ee,NULL,B72-08,Glacier de la Dent Blanche,
2696,7f8ccdc0-4ec8-11e8-a6d6-985fd331b2ee,NULL,B72-10,Glacier des Manzettes,
2697,82286030-4ec8-11e8-ae82-985fd331b2ee,NULL,B72-12,Ferpècle S,
2698,7f7c5300-4ec8-11e8-a07f-985fd331b2ee,NULL,B72-13,Ferpècle N,
2699,7f7415a1-4ec8-11e8-89f8-985fd331b2ee,NULL,B72-16,Glacier de l'Aiguille,
2700,7f759c40-4ec8-11e8-80be-985fd331b2ee,NULL,B72-17,Glacier de Montay,
2701,7f76adb0-4ec8-11e8-aba8-985fd331b2ee,NULL,B72-18,Grande Dent de Veisivi,
2702,7f7cef40-4ec8-11e8-9753-985fd331b2ee,NULL,B72-27,Ferpècle E,
2703,7f75270f-4ec8-11e8-a2d7-985fd331b2ee,NULL,B72-29,Pointe de Genevois,
2704,7f717d8f-4ec8-11e8-9bd9-985fd331b2ee,NULL,B73-01,Glacier de Tsarmine,
2705,7f710861-4ec8-11e8-ab58-985fd331b2ee,NULL,B73-04,Tsalion W,
2706,7f709330-4ec8-11e8-97c4-985fd331b2ee,NULL,B73-05,Glacier de la Tsa,
2707,7f701e00-4ec8-11e8-a4a6-985fd331b2ee,NULL,B73-06,Glacier des Douves Blanches,
2708,7f77bf21-4ec8-11e8-a2bf-985fd331b2ee,NULL,B73-08,Dents de Bertol,
2709,7f791eb0-4ec8-11e8-853f-985fd331b2ee,NULL,B73-10,Glacier des Bouquetins E,
2710,7f78d08f-4ec8-11e8-bf06-985fd331b2ee,NULL,B73-11,Pointe Barnes,
2711,7f645e2e-4ec8-11e8-9b87-985fd331b2ee,NULL,B73-22,Glacier Inférieur des Aiguilles Rouges,
2712,7f63e900-4ec8-11e8-8ca5-985fd331b2ee,NULL,B73-26,Glacier de la Vouasson,
2713,7f7219d1-4ec8-11e8-b618-985fd331b2ee,NULL,B73-27,Tsalion NW,
2714,7f79baf0-4ec8-11e8-863a-985fd331b2ee,NULL,B73-29,Glacier des Bouquetins N,
2715,7f761170-4ec8-11e8-87f7-985fd331b2ee,NULL,B73-30,Glacier des Bouquetins S,
2716,7f6ebe70-4ec8-11e8-ad2e-985fd331b2ee,NULL,B73-31,Mont Collon N,
2717,7f6a2a8f-4ec8-11e8-b708-985fd331b2ee,NULL,B73-34,Glacier de Pièce W,
2718,7f65488f-4ec8-11e8-8283-985fd331b2ee,NULL,B73-36,Glacier Supérieur des Aiguilles Rouges N,
2719,7f64ac4f-4ec8-11e8-af97-985fd331b2ee,NULL,B73-37,Glacier de la Vouasson S,
2720,7f67445e-4ec8-11e8-b126-985fd331b2ee,NULL,B73-38,Mont de l'Etoile,
2721,7f619f0f-4ec8-11e8-ab5c-985fd331b2ee,NULL,B74-01,Glacier de Merderé,
2722,7f6129e1-4ec8-11e8-8443-985fd331b2ee,NULL,B74-02,Glacier de Zaudric,
2723,7f62b080-4ec8-11e8-a183-985fd331b2ee,NULL,B74-04,Glacier des Darbonires N,
2724,7f621440-4ec8-11e8-a77d-985fd331b2ee,NULL,B74-05,Glacier des Darbonires S,
